RUC,NOMBRE O RAZÓN SOCIAL,ESTADO DEL CONTRIBUYENTE,CONDICIÓN DE DOMICILIO,UBIGEO,DIRECCIÓN
20613329201,GRUPO BRA S.A.C.,ACTIVO,HABIDO,150131,CAL. MIGUEL DASSO URB. SANTA ISABEL 153
20613329715,FONDO DE INVERSIÓN PRIVADO VICTORIA II,ACTIVO,HABIDO,150131,CAL. GERMAN SCHREIBER 276 240
20613331213,GRUPO HFM ASOCIADOS S.A.C.,ACTIVO,HABIDO,150131,AV. SANTO TORIBIO URB. EL ROSARIO 143
20613332210,PERU STRATEGIC FUND DOLARES D23 - FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613332368,PERU ESTRATEGIC FUND DOLARES D22 - FONDO DE INVERSION PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613332830,CENTRO EDUCATIVO N° 1051- EL OLIVAR,ACTIVO,HABIDO,150131,PRO. ARENALES 300
20613335197,ZARU BUSINESS S.A.C.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO OESTE URB. ORRANTIA 1068 805
20613335341,GB PRACTICO MARITIMO E.I.R.L.,ACTIVO,HABIDO,150131,AV. AURELIO MIROQUESADA 178 1502
20613336622,AVENIDA CAMINO REAL N° 677-655 Y CALLE ERNESTO PLASCENCIA N° 380 URBANIZACIÓN DEL FUNDO CONDE DE SAN,ACTIVO,HABIDO,150131,CAL. ERNESTO PLASCENCIA URB. DEL FUNDO CONDE DE SAN IS 380
20613336924,FIRENZE TS & C S.A.C.,ACTIVO,HABIDO,150131,AV. 2 DE MAYO URB. RISSO 697
20613339125,PAWS & CO. EXPORTS S.A.C.,ACTIVO,HABIDO,150131,AV. CENTRAL URB. SANTA CRUZ 185 402
20613340522,INNOVA REAL STATE S.A.C.,ACTIVO,HABIDO,150131,AV. LOS LIBERTADORES URB. FUNDO CONDE DE SAN ISIDRO 273 401
20613342045,MARKET STREET LABS S.A.C.,ACTIVO,HABIDO,150131,CAL. VICTOR MAURTUA 140 201
20613342321,LAS OBLEAS S.A.C.,ACTIVO,HABIDO,150131,CAL. AMADOR MERINO REYNA 307
20613342533,JUNTA DE PROPIETARIOS EDIFICIO BASADRE 1015,ACTIVO,HABIDO,150131,AV. JORGE BASADRE 1015
20613342746,ARMSTRONG PERU SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,150131,AV. CAMINO REAL URB. FUNDO CONDE DE SAN ISIDRO 1121 409
20613343068,THE BRAND GIGI E.I.R.L.,ACTIVO,HABIDO,150131,CAL. MIGUEL DASSO URB. SANTA ISABEL 131 201
20613343491,UNIDAD EJECUTORA 022 PROYECTO DE TRANSFORMACIÓN DIGITAL CON EQUIDAD - PROTDE,ACTIVO,HABIDO,150131,CAL. LOS OLIVOS URB. LOS ROSALES 248
20613343718,AURORA MINERALIS S.A.C.,ACTIVO,HABIDO,150131,AV. 2 DE MAYO URB. SAN FELIPE 1621
20613344579,VENTAS TECNICAS DEL PERU S.A.C.,ACTIVO,HABIDO,150131,AV. CENTRAL URB. SANTA CRUZ 327
20613345419,WORKAROUND LATIN AMERICA S.A.C.,ACTIVO,HABIDO,150131,CAL. LEONIDAS YEROVI URB. SANTA ISABEL 106 1002
20613345842,CONSORCIO VIAL LIMA-CALLAO,ACTIVO,HABIDO,150131,---- CORONEL ANDRES REYES URB. JARDIN 350 602
20613345940,CORPORACION SOSTENERRA SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,150131,CAL. LOS LIBERTADORES 273 401
20613346067,C & C ENTERPRICES S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS PINOS URB. ORRANTIA 485
20613347161,V & S ESTRUCTURAS S.A.C.,ACTIVO,HABIDO,150131,CAL. GERMAN SCHEREIBER URB. SANTA ANA 276
20613350200,INVERSIONES QUELEN PERU S.A.C.,ACTIVO,HABIDO,150131,CAL. LAS BEGONIAS 475 701
20613352440,ECHOWAVE PRODUCTIONS E.I.R.L.,ACTIVO,HABIDO,150131,AV. PASEO DE LA REPUBLICA URB. SANTA ANA 3127 303
20613353063,NIDER INTERNACIONAL S.A.C.,ACTIVO,HABIDO,150131,AV. AREQUIPA URB. FUNDO DEL CONDE DE SAN IS 2618 602
20613355309,DECKBLANK E.I.R.L.,ACTIVO,HABIDO,150131,AV. AREQUIPA URB. FUNDO CONDE DE SAN ISIDRO 2655
20613356003,SAN BARTOLO UNO S.A.C.,ACTIVO,HABIDO,150131,CAL. CORONEL ANDRES REYES URB. JARDIN 550
20613357557,SAN MIGUEL 14 S.A.C.,ACTIVO,HABIDO,150131,CAL. CORONEL ANDRES REYES URB. JARDIN 550
20613358197,TEKHOMU S.A.C.,ACTIVO,HABIDO,150131,AV. DEL PARQUE SUR URB. CORPAC 240 403
20613358375,PROSAFE INTERNATIONAL S.A.C.,ACTIVO,HABIDO,150131,CAL. LAS PALMERAS URB. ORRANTIA 305 1803
20613358669,BUSINESS OWNERS PERU SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE URB. FUNDO CONDE DE SAN ISIDRO 175 801
20613359011,HUMAN TALENT MANAGEMENT FOR CONSTRUCTION PERU S.A.C.,ACTIVO,HABIDO,150131,CAL. CHINCHON 771
20613359878,MAYOR CAPITAL GROUP S.A.C.,ACTIVO,HABIDO,150131,AV. FELIPE SALAVERRY 3535 203
20613360400,YUNYU S.A.C.,ACTIVO,HABIDO,150131,CAL. MIGUEL DE CERVANTES SAAVE URB. SAN GABRIEL 465
20613362682,JENNMAR LATIN AMERICA S.A.C.,ACTIVO,HABIDO,150131,AV. CAMINO REAL URB. CENTRO COMERCIAL CAMINO R 456 1202
20613363654,PARTIDO PAIS PARA TODOS,ACTIVO,HABIDO,150131,CAL. ROMA URB. RISSO 314
20613364138,ECLERX PERU S.A.C.,ACTIVO,HABIDO,150131,AV. LAS BEGONIAS URB. JARDIN 475
20613364642,BETTERWEAR S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS PETIRROJOS URB. CORPAC 230
20613365169,INMOBILIARIA LIMA ALTA S.A.C.,ACTIVO,HABIDO,150131,AV. SANTO TORIBIO URB. EL ROSARIO 115 801
20613365339,CONSORCIO SUPERVISOR TUPAC AMARU,ACTIVO,HABIDO,150131,AV. PAZ SOLDAN ---- EDIF. POSTERIOR 170 207
20613365703,FASTWORK SOLUTIONS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ACTIVO,HABIDO,150131,CAL. LAS CASAS 127 201
20613366289,COMERCIAL CDR S.A.C.,ACTIVO,HABIDO,150131,AV. CAMINO REAL URB. SANTA CRUZ 1121 808
20613366777,FLUENTDATA S.A.C.,ACTIVO,HABIDO,150131,AV. SANTO TORIBIO 173\, VÍA PR URB. EL ROSARIO 01
20613366904,IP SECURITY ASISTE E.I.R.L.,ACTIVO,HABIDO,150131,AV. VELASCO ASTETE URB. LA ALBORADA 2094 215
20613367480,PROMAPER S.A.C.,ACTIVO,HABIDO,150131,JR. JUAN DE ARONA URB. SANTA CRUZ 755
20613367552,VILLA DEL SUR HOLDING SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,150131,CAL. DOCTOR CARLOS FERREYROS URB. CORPAC 528
20613368753,AGROFRUTAS DEL SUR S.A.C.,ACTIVO,HABIDO,150131,CAL. GERMAN SCHEREIBER URB. SANTA ANA 276
20613371592,CANADIAN STRATEGIC VENTURES S.A.C.,ACTIVO,HABIDO,150131,AV. SAN ISIDRO URB. JUAN DE ARONA 755
20613373013,PUBLICIDAD BIFE S.A.C.,ACTIVO,HABIDO,150131,AV. CAMINO REAL URB. FUNDO CONDE DE SAN ISIDRO 871 1002
20613376446,UNIVERSIDAD HISPANOAMERICANA DE VALENCIA S.A.C.S.,ACTIVO,HABIDO,150131,AV. PARQUE RES. PARQUE 124
20613377086,STELLA CREATIVOS S.A.C.,ACTIVO,HABIDO,150131,CAL. ALFEREZ ALFREDO SALAZAR URB. SANTA ISABEL 490
20613378015,PERU STRATEGIC FUND DOLARES D25 - FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1001
20613378104,PAT. EN FID. - D. LEG 861\, NO INS. EN LA SMV\, DIR A INV. INST. - PROYEC 02,ACTIVO,HABIDO,150131,AV. FELIPE PARDO Y ALIAGA URB. RESIDENCIAL 640 603
20613378414,PERU STRATEGIC FUND DOLARES D24 - FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1001
20613379330,LE BON BONS DESSERT SHOP AND CAFE E.I.R.L.,ACTIVO,HABIDO,150131,AV. ALBERTO DEL CAMPO URB. CAMPO DE POLO 414 1202
20613379542,TECHINDUSTRIAS PERU EIRL,ACTIVO,HABIDO,150131,CAL. GERMAN SCHEREIBER URB. SANTA ANA 276 240
20613379640,INSPIREWELL S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS FICUS URB. ORRANTIA 239 303
20613379712,NARANJAJAS S.A.C.,ACTIVO,HABIDO,150131,AV. PASEO PARODI URB. JARDIN 387 402
20613380036,CURAE S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS MILANOS URB. CORPAC 321
20613380346,VERTISA LATAM S.A.C.,ACTIVO,HABIDO,150131,CAL. GERMAN SCHEREIBER URB. SANTA ANA 210
20613381644,MINING IMPORTS S.A.C.,ACTIVO,HABIDO,150131,CAL. ESPEJO CASIMIRO URB. SAN ISIDRO 150
20613381776,CONSORCIO CACHIMAYO,ACTIVO,HABIDO,150131,CAL. DEAN VALDIVIA URB. JARDIN 227 602
20613382870,GPS PERU LOAN HOLDINGS S.A.C.,ACTIVO,HABIDO,150131,AV. RICARDO RIVERA NAVARRETE URB. JARDIN 475 901
20613386433,OPEN RESOURCES S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS NOGALES URB. ORRANTIA 239 101
20613386689,LA MESA CONSULTORIA S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS CEDROS URB. ORRANTIA 438 201
20613386786,TAMARIS CAPITAL S.A.C.,ACTIVO,HABIDO,150131,AV. ABEL B DU PETIT THOUARS URB. FUNDO CONDE DE SAN ISIDRO 2809
20613389017,THE SACRED SECRET S.A.C.,ACTIVO,HABIDO,150131,CAL. CARLOS PORRAS OSORES URB. SANTA ROSA 396 1001
20613390341,ACRES DEUDA INMOBILIARIA - FONDO DE INVERSION PRIVADO,ACTIVO,HABIDO,150131,AV. CAMINO REAL 1281 604
20613390996,CONSORCIO HEALTH BERNALES,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1104
20613392301,A2M ARQUITECTOS S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS LIRIOS URB. JARDIN 148 301
20613392824,SPAZIO & SERVICES S.A.C.S.,ACTIVO,HABIDO,150131,CAL. ANDRES REYES 256 304
20613396650,PERUVIAN METALS INTERNATIONAL S.A.,ACTIVO,HABIDO,150131,AV. GUILLERMO PRESCOTT RES. POLLUX 250
20613394720,PERU STRATEGIC FUND DOLARES D26 - FONDO DE INVERSION PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613395157,PERU STRATEGIC FUND DOLARES D27 - FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613395254,COMPLIANCE SOFT SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,150131,AV. MIGUEL SEMINARIO URB. SANTA ANA 320
20613395319,PERU STRATEGIC FUND DOLARES D28 - FONDO DE INVERSION PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613395769,SERVICIOS DIGITALES DE VALIDACION DE IDENTIDAD S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS NARDOS URB. JARDIN 1018 801A
20613397451,COOPERATIVA DE AHORRO Y CREDITO CORPORACION BREZZA,ACTIVO,HABIDO,150131,CAL. BURGOS URB. RISSO 220
20613397672,PERU STRATEGIC FUND DOLARES D29 - FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA  ANA 184 1002
20613398121,PERU STRATEGIC FUND DOLARES D30 - FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613398601,INKAMODUL SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,150131,CAL. BALTAZAR LA TORRE URB. SAN FELIPE 110 202
20613399756,JUNTA DE PROPIETARIOS DEL EDIFICIO FICUS\, SITIO EN CALLE LOS FICUS NUMERO 368-372,ACTIVO,HABIDO,150131,CAL. LOS FICUS URB. EL ROSARIO 372
20613401149,LATINUS E-PROFESSIONAL BUSINESS S.A SUCURSAL PERU,ACTIVO,HABIDO,150131,CAL. GERMAN SCHEREIBER URB. SANTA ANA 276 240\,
20613401246,EJDC CARAPONGO SOCIEDAD ANONIMA CERRADA - EJDC CARAPONGO S.A.C.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE URB. ORRANTIA 488 402
20613401645,MULTISERVICIOS DE LOS ANDES SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE URB. FUNDO CONDE DE SAN ISIDRO 175 801
20613401670,PAT EN FID D. L. N°861\, NO INSCRITO SMV DIRIGIDO INV INST - MALL DEL SUR,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA  ANA 102 BCI
20613401815,MCLARENS PERU SCO S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS EUCALIPTOS URB. RESIDENCIAL 623
20613402366,ALL PURPOSE E.I.R.L.,ACTIVO,HABIDO,150131,AV. CAMINO REAL URB. SANTA ISABEL 1206 201
20613402471,LAUNCHER S.A.C.,ACTIVO,HABIDO,150131,CAL. LUIS FELIPE VILLARAN URB. MALIBU 1036 201
20613402633,GRUPO PEREZ ALBELA VEGA E.I.R.L.,ACTIVO,HABIDO,150131,CAL. ELESPURU 750
20613403656,TEASPOON S.A.C,ACTIVO,HABIDO,150131,CAL. VICTOR MAURTUA 244 701
20613405098,MIWA CUISINE LIMA E.I.R.L.,ACTIVO,HABIDO,150131,CAL. MANUEL SEBASTIAN 535 501
20613406515,ZADENCA S.A.C.,ACTIVO,HABIDO,150131,CAL. CURA MUÑECAS 187 202
20613408895,CONSORCIO SUPERVISOR AYO ANDAMAYO,ACTIVO,HABIDO,150131,CAL. TOMAS EDISON URB. COUNTRY CLUB 250
20613408992,MASTER CLASS COMPANY S.A.C.,ACTIVO,HABIDO,150131,---- DR RICARDO J. RAMIREZ URB. CORPAC 724 401
20613409395,MOTOLIFE S.A.C.,ACTIVO,HABIDO,150131,CAL. PAUL HARRIS URB. SANTA MONICA 240
20613409859,GIRO SALUDABLE S.A.C.,ACTIVO,HABIDO,150131,CAL. MIGUEL DASSO URB. SANTA ISABEL 134 601
20613411985,SOAINT TECHNOLOGY PERU S-25 S.A.C.,ACTIVO,HABIDO,150131,AV. RIVERA NAVARRETE 395 1301
20613412558,ALDAVI GROUP S.A.C.,ACTIVO,HABIDO,150131,CAL. MANUEL ATANASIO FUENTES URB. SANTA CRUZ 265
20613413864,PATRIMONIO EN FIDEICOMISO - D.LEG. N° 861\, NO INSCRITO EN LA SMV\, DIRIGIDO A INVERSIONISTAS INSTITUC,ACTIVO,HABIDO,150131,AV. AV. CAMINO REAL 1281 604
20613417053,DFMD S.A.C.,ACTIVO,HABIDO,150131,CAL. 02 URB. CORPAC 124
20613417151,GRUPO GOREV LAT S.A.C.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE 996
20613420364,PERU STRATEGIC FUND SOLES S30 - FONDO DE INVERSION PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613421379,JUNDA GLOBAL LOGISTICS (PERU) S.A.C.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO OESTE URB. ORRANTIA 555 1702
20613422693,VORAZ S.A.C.,ACTIVO,HABIDO,150131,CAL. MACHAYPUITO 115
20613422766,TOLDO & STAGE SOLUTIONS S.A.C.,ACTIVO,HABIDO,150131,AV. PASEO DE LA REPUBLICA URB. SANTA ANA 3127 303
20613422791,AGRONEGOCIOS WARMI TARPUY S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS NARANJOS 236 301
20613424025,HAPPBERRY S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS RUISEÑORES OESTE URB. EL PALOMAR 131
20613427181,GRUPO OCEANOS UNIDOS S.A.C,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA URB. LIMATAMBO 3418 301
20613427300,SAN MIGUEL 16 S.A.C.,ACTIVO,HABIDO,150131,CAL. CORONEL ANDRES REYES URB. JARDIN 550
20613429094,ENFOQUE MINIMALISTA S.A.C.,ACTIVO,HABIDO,150131,CAL. GERMAN SCHEREIBER URB. SANTA ANA 276 240
20613430629,LEGAL SOLUTIONS 360 S.A.C.,ACTIVO,HABIDO,150131,AV. JOSE LARCO 1301
20613434721,VORTEK S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS GAVILANES URB. LIMATAMBO 135
20613435361,SUMAC LT S.A.C.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE URB. ORRANTIA 560 1803 18
20613436228,INSTITUTO PERUANO CHINO S.A.C.,ACTIVO,HABIDO,150131,AV. JOSE GALVEZ BARRENECHEA URB. CORPAC 592 801
20613436279,INTERLINGO S.A.C.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO OESTE URB. ORRANTIA 970
20613436970,ESTUDIO HUAYTA & CONSULTORES E.I.R.L.,ACTIVO,HABIDO,150131,CAL. MALECON BERNALES 155 102
20613437330,JBL INVERSIONES S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS LAURELES URB. ORRANTIA 265
20613439731,CORPORACION AGUILA SEIS POLICIAL - CORASPOL,ACTIVO,HABIDO,150131,JR. JUAN DE ARONA URB. SANTA CRUZ 755 700
20613439804,COMPAÑIA MINERA URIEL S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS OLIVOS 123 501
20613441124,GT5 INVERSIONES INMOBILIARIAS S.A.C.,ACTIVO,HABIDO,150131,AV. AURELIO MIRO QUESADA URB. SANTA INES 720
20613442007,MONTE TURQUESA CONSTRUCTORES S.A.C.,ACTIVO,HABIDO,150131,AV. FRANCISCO TUDELA Y VARELA 135
20613442210,CONSORCIO CEMOSA - HYTSA,ACTIVO,HABIDO,150131,AV. VICTOR ANDRES BELAUNDE URB. EL ROSARIO 147\, 301-
20613442287,KAIPA S.A.C.,ACTIVO,HABIDO,150131,PJ. 4 URB. CÓRPAC 127 201
20613442457,NEGOCIOS FULL SEYA E.I.R.L.,ACTIVO,HABIDO,150131,CAL. LAS GOLONDRINAS URB. LIMATAMBO 337
20613442597,ALLSERVE DYNAMICS S.A.C.,ACTIVO,HABIDO,150131,AV. GUARDIA CIVIL URB. CORPAC 1043 201
20613443411,CONSORCIO SIRIUS,ACTIVO,HABIDO,150131,AV. ENRIQUE CANAVAL Y MOREYRA URB. SANTA ANA 380
20613445171,CONSORCIO INGENIERIA VIAL,ACTIVO,HABIDO,150131,CAL. LOS PELICANOS URB. LIMATAMBO 158
20613443445,DIGITAL VIBE ZONE S.A.C.,ACTIVO,HABIDO,150131,AV. CAMINO REAL URB. SANTA INES 617 1301
20613444271,TP BEGONIAS S.A.C.,ACTIVO,HABIDO,150131,CAL. FRANCISCO MASIAS URB. JARDIN 555
20613445413,MADERAS Y TRIPLAY S.A.C.,ACTIVO,HABIDO,150131,CAL. VICTOR MAURTUA URB. SANTA ISABEL 131 303
20613445588,D' NUON S.R.L.,ACTIVO,HABIDO,150131,CAL. GENERAL JACINTO LARA URB. SANTA TERESITA 450 601
20613447009,TECHCORE SOLUTIONS S.A.C.,ACTIVO,HABIDO,150131,AV. RIVERA NAVARRETE URB. URB. JARDIN 395 1504
20613447149,PBS OBREGON S.A.C.,ACTIVO,HABIDO,150131,CAL. LAS ORQUIDEAS URB. JARDIN 435
20613447157,PERU STRATEGIC FUND SOLES SS1 - FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613447386,PERU STRATEGIC FUND SOLES SS2 FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613447530,PERU STRATEGIC FUND SOLES SS3 - FONDO DE INVERSION PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613447866,FONDO DE FONDOS SURA TARGET DATE FMIV,ACTIVO,HABIDO,150131,AV. CANAVAL Y MOREYRA 522
20613448331,KH7 PERU S.A.C.,ACTIVO,HABIDO,150131,AV. ALBERTO DEL CAMPO URB. CAMPO DE POLO 411 1202
20613448421,HOTEL MANDARIN SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA URB. EL PALOMAR 3030
20613449621,WORKTALENT S.A.C.,ACTIVO,HABIDO,150131,AV. LAS CAMELIAS URB. SANTA CRUZ 820 701
20613450964,ACRES LAND BANKING INMOBILIARIO - FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. CAMINO REAL 1281 604
20613451316,PERU STRATEGIC FUND SOLES SS4 - FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613451391,BUSSINES & PROCESS IMPROVEMENT INSTITUTE SC SUCURSAL DE PERU,ACTIVO,HABIDO,150131,CAL. SCHREIBER\, GERMAN URB. SANTA ANA 276
20613451472,RMC ANDINA PERU S.A.C.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO OESTE URB. ORRANTIA 1238 1305
20613451502,PERU STRATEGIC FUND SOLES SS5 - FONDO DE INVERSION PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613451715,PERU STRATEGIC FUND SOLES SS6 FONDO DE INVERSION PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613452711,PERU STRATEGIC FUND SOLES SS7 FONDO DE INVERSION PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613453343,EDITORIAL PRAJÑA S.A.,ACTIVO,HABIDO,150131,AV. LAS CAMELIAS URB. JARDIN 530
20613453386,PERSISTENCE S.A.C.,ACTIVO,HABIDO,150131,CAL. ALFREDO SALAZAR 459 702
20613453424,GRUPO T & O S.A.C.,ACTIVO,HABIDO,150131,AV. CAMINO REAL URB. SANTA INES 617 1301
20613454528,GEOCUMBRE S.A.C.,ACTIVO,HABIDO,150131,AV. VICTOR ANDRES BELAUNDE URB. EL ROSARIO 280 C 701
20613454714,KUNTUR AERONAUTICS S.A.C.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO OESTE URB. CAMPO DE POLO 2485 201
20613454994,ESTUDIO JURIDICO ROSAS ABOGADOS E.I.R.L.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE 560
20613456229,TEACH 360 SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,150131,CAL. RICARDO ANGULO RAMIREZ URB. CORPAC 724 401
20613456351,PERU STRATEGIC FUND SOLES SS8 - FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613456431,CONSORCIO URCI-SCG,ACTIVO,HABIDO,150131,AV. REPUBLICA DE COLOMBIA URB. RESIDENCIAL JARDIN 671 201
20613456601,PERU STRATEGIC FUND SOLES SS9 - FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613457004,PERU STRATEGIC FUND SOLES SS10 - FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613457829,PERU STRATEGIC FUND DOLARES DD1- FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613457837,LX CAPITAL MBR S.A.C.,ACTIVO,HABIDO,150131,AV. VICTOR ANDRES BELAUNDE URB. EL ROSARIO 280
20613457969,B CONTENT S.A.C.,ACTIVO,HABIDO,150131,AV. CONQUISTADORES 396 202
20613458582,PERU STRATEGIC FUND DOLARES DD2 - FONDO DE INVERSION PRIVADA,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613458949,PAT. EN FID.- D.LEG.861\,NO INS. EN LA SMV\, DIR. A INV. INST. -PC-1,ACTIVO,HABIDO,150131,AV. PARDO Y ALIAGA 640 601
20613460854,PERU STRATEGIC FUND DOLARES DD8 - FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613461117,SISI QUALITY S.A.C.,ACTIVO,HABIDO,150131,PZA. PZ BOLLAR PADRE CONSTANCI 203 612
20613461508,SWIMSUITS INTI S.A.C.,ACTIVO,HABIDO,150131,---- ERNESTO PLASCENCIA URB. DEL FUNDO 380 201
20613462148,ASSETX FLEX S.A.C.,ACTIVO,HABIDO,150131,CAL. GERMAN SCHEREIBER URB. SANTA ANA 276
20613462539,FULL WELL PACKAGING PERU E.I.R.L.,ACTIVO,HABIDO,150131,AV. AV JAVIER PRADO OESTE 215 URB. URB. COUNTRY CLUB 2158 301
20613462687,PERU STRATEGIC FUND DOLARES DD9 - FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA  ANA 184 1002
20613463110,PERU STRATEGIC FUND DOLARES DD10 - FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613464124,DATAKER CONSULTORES EIRL,ACTIVO,HABIDO,150131,CAL. BERNARDO MONTEAGUDO URB. ORRANTIA DEL MAR 340
20613464990,PERU STRATEGIC FUND DOLARES DD4 - FONDO DE INVERSIÓN PRIVADO,ACTIVO,HABIDO,150131,AV. DIONISIO DERTEANO URB. SANTA ANA 184 1002
20613465163,GRUPO VALENS Y ASOCIADOS S.A.C.,ACTIVO,HABIDO,150131,CAL. FEDERICO VILLARREAL URB. SANTA CRUZ 271
20613465945,PEDIATRIA CRITICA E.I.R.L.,ACTIVO,HABIDO,150131,AV. GUARDIA CIVIL URB. CORPAC 1026 401
20613466232,COOL S.A.C.,ACTIVO,HABIDO,150131,AV. RICARDO RIVERA NAVARRETE 395 501
20613466658,MARIA PETIT SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,150131,AV. LOS CONQUISTADORES URB. FUNDO CONDE DE SAN ISIDRO 471
20613466976,PAT. EN FID. - D. LEG 861\, NO INS. EN LA SMV\, DIR. A INV. INST. - BENEVENTO,ACTIVO,HABIDO,150131,AV. PARDO Y ALIAGA 640 601
20613468031,PERIODISMO DIGITAL S.A.C.,ACTIVO,HABIDO,150131,AV. LOS CONQUISTADORES URB. SANTA CRUZ 918 303
20613468154,ASSETX REAL ESTATE S.A.C.,ACTIVO,HABIDO,150131,JR. JUAN DE ARONA URB. SANTA CRUZ 855
